- - [16/Aug/2020:22:41:16] "GET /product.screen?productId=BS-AG-G09&JSESSIONID=SD4SL1FF4ADFF6059 HTTP 1.1" 200 2839 "http://www.google.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 203
- - [17/Aug/2020:01:11:55] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD7SL4FF6ADFF6794 HTTP 1.1" 200 825 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 175
- - [17/Aug/2020:01:11:56] "POST /cart.do?action=addtocart&itemId=EST-11&productId=WC-SH-G04&JSESSIONID=SD7SL4FF6ADFF6794 HTTP 1.1" 200 3059 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 723
- - [17/Aug/2020:01:11:57] "POST /cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD7SL4FF6ADFF6794 HTTP 1.1" 200 2250 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-11&categoryId=SHOOTER&productId=WC-SH-G04" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 125
- - [17/Aug/2020:01:11:57] "POST /cart/success.do?JSESSIONID=SD7SL4FF6ADFF6794 HTTP 1.1" 200 1867 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-11" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 654
- - [17/Aug/2020:01:11:55] "GET /cart.do?action=addtocart&itemId=EST-16&productId=WC-SH-A02&JSESSIONID=SD7SL4FF6ADFF6794 HTTP 1.1" 200 3121 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16&productId=WC-SH-A02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 956
- - [17/Aug/2020:11:00:38] "GET /cart.do?action=view&itemId=EST-17&productId=DB-SG-G01&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 263 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 194
- - [17/Aug/2020:11:00:40] "GET /category.screen?categoryId=TEE&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 3670 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 201
- - [17/Aug/2020:11:00:40] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 1380 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7&productId=DC-SG-G02" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 340
- - [17/Aug/2020:11:00:42] "GET /oldlink?itemId=EST-21&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 608 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 438
- - [17/Aug/2020:11:00:43] "POST /product.screen?productId=FS-SG-G03&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 1051 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 702
- - [17/Aug/2020:11:00:45] "POST /cart.do?action=addtocart&itemId=EST-13&productId=FS-SG-G03&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 1254 "http://www.buttercupgames.com/product.screen?productId=FS-SG-G03" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 230
- - [17/Aug/2020:11:00:45] "POST /cart.do?action=purchase&itemId=EST-13&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 2232 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-13&categoryId=STRATEGY&productId=FS-SG-G03" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 713
- - [17/Aug/2020:11:00:45] "POST /cart/success.do?JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 1669 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-13" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 765
- - [17/Aug/2020:11:00:43] "GET /oldlink?itemId=EST-14&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 1374 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-14&productId=WC-SH-G04" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 273
- - [17/Aug/2020:11:00:44] "GET /product.screen?productId=DB-SG-G01&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 2150 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 161
- - [17/Aug/2020:11:00:46] "POST /oldlink?itemId=EST-6&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 500 1021 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 528
- - [17/Aug/2020:11:00:46] "GET /product.screen?productId=DB-SG-G01&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 3791 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 903
- - [17/Aug/2020:11:00:47] "POST /cart.do?action=addtocart&itemId=EST-17&productId=DB-SG-G01&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 1131 "http://www.buttercupgames.com/product.screen?productId=DB-SG-G01" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 520
- - [17/Aug/2020:11:00:49] "POST /cart.do?action=purchase&itemId=EST-17&JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 2415 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-17&categoryId=STRATEGY&productId=DB-SG-G01" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 665
- - [17/Aug/2020:11:00:49] "POST /cart/success.do?JSESSIONID=SD0SL10FF7ADFF9646 HTTP 1.1" 200 1350 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-17" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 379
- - [17/Aug/2020:12:18:54] "GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD1SL8FF10ADFF10001 HTTP 1.1" 200 341 "http://www.yahoo.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 792
- - [17/Aug/2020:12:18:56] "GET /oldlink?itemId=EST-19&JSESSIONID=SD1SL8FF10ADFF10001 HTTP 1.1" 200 3272 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 362
- - [17/Aug/2020:12:18:56] "GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD1SL8FF10ADFF10001 HTTP 1.1" 200 2793 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 674
- - [17/Aug/2020:12:18:57] "POST /cart.do?action=addtocart&itemId=EST-7&productId=DC-SG-G02&JSESSIONID=SD1SL8FF10ADFF10001 HTTP 1.1" 200 3437 "http://www.buttercupgames.com/product.screen?productId=DC-SG-G02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 559
- - [17/Aug/2020:12:18:58] "POST /cart.do?action=purchase&itemId=EST-7&JSESSIONID=SD1SL8FF10ADFF10001 HTTP 1.1" 200 1488 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7&categoryId=STRATEGY&productId=DC-SG-G02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 322
- - [17/Aug/2020:12:18:59] "POST /cart/success.do?JSESSIONID=SD1SL8FF10ADFF10001 HTTP 1.1" 200 1292 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-7" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 630
- - [17/Aug/2020:12:18:56] "GET /cart.do?action=view&itemId=EST-26&productId=MB-AG-T01&JSESSIONID=SD1SL8FF10ADFF10001 HTTP 1.1" 200 2065 "http://www.buttercupgames.com/product.screen?productId=MB-AG-T01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 430
- - [17/Aug/2020:12:18:58] "GET /product.screen?productId=BS-AG-G09&JSESSIONID=SD1SL8FF10ADFF10001 HTTP 1.1" 200 2001 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 893
- - [17/Aug/2020:12:18:58] "GET /product.screen?productId=FI-AG-G08&JSESSIONID=SD1SL8FF10ADFF10001 HTTP 1.1" 200 3516 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-6&productId=FI-AG-G08" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 576
- - [17/Aug/2020:12:18:59] "GET /cart.do?action=view&itemId=EST-26&productId=DB-SG-G01&JSESSIONID=SD1SL8FF10ADFF10001 HTTP 1.1" 200 1000 "http://www.buttercupgames.com/product.screen?productId=DB-SG-G01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 105
- - [17/Aug/2020:12:19:01] "GET /oldlink?itemId=EST-18&JSESSIONID=SD1SL8FF10ADFF10001 HTTP 1.1" 200 2551 "http://www.buttercupgames.com/oldlink?itemId=EST-18" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 436
- - [17/Aug/2020:12:19:01] "GET /cart.do?action=view&itemId=EST-16&JSESSIONID=SD1SL8FF10ADFF10001 HTTP 1.1" 503 617 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 901
- - [17/Aug/2020:15:41:46] "GET /oldlink?itemId=EST-13&JSESSIONID=SD10SL7FF4ADFF10967 HTTP 1.1" 200 1488 "http://www.yahoo.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 327
- - [17/Aug/2020:15:41:47] "GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD10SL7FF4ADFF10967 HTTP 1.1" 200 2354 "http://www.buttercupgames.com/oldlink?itemId=EST-14" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 557
- - [17/Aug/2020:15:41:47] "GET /cart.do?action=addtocart&itemId=EST-6&productId=FI-AG-G08&JSESSIONID=SD10SL7FF4ADFF10967 HTTP 1.1" 200 1130 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-6&productId=FI-AG-G08" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 928
- - [17/Aug/2020:15:41:48] "GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD10SL7FF4ADFF10967 HTTP 1.1" 200 2300 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 842
- - [17/Aug/2020:15:41:49] "POST /cart.do?action=addtocart&itemId=EST-6&productId=MB-AG-T01&JSESSIONID=SD10SL7FF4ADFF10967 HTTP 1.1" 200 775 "http://www.buttercupgames.com/product.screen?productId=MB-AG-T01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 940
- - [17/Aug/2020:15:41:49] "POST /cart.do?action=purchase&itemId=EST-6&JSESSIONID=SD10SL7FF4ADFF10967 HTTP 1.1" 200 3845 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-6&categoryId=TEE&productId=MB-AG-T01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 286
- - [17/Aug/2020:15:41:49] "POST /cart/success.do?JSESSIONID=SD10SL7FF4ADFF10967 HTTP 1.1" 200 3239 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 715
- - [17/Aug/2020:15:41:48] "GET /cart.do?action=addtocart&itemId=EST-13&productId=SC-MG-G10&JSESSIONID=SD10SL7FF4ADFF10967 HTTP 1.1" 200 2709 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 321
- - [17/Aug/2020:15:41:49] "POST /product.screen?productId=FS-SG-G03&JSESSIONID=SD10SL7FF4ADFF10967 HTTP 1.1" 200 3568 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 772
- - [17/Aug/2020:15:41:50] "POST /cart.do?action=addtocart&itemId=EST-11&productId=FS-SG-G03&JSESSIONID=SD10SL7FF4ADFF10967 HTTP 1.1" 200 2820 "http://www.buttercupgames.com/product.screen?productId=FS-SG-G03" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 174
- - [17/Aug/2020:15:41:51] "POST /cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD10SL7FF4ADFF10967 HTTP 1.1" 200 2391 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-11&categoryId=STRATEGY&productId=FS-SG-G03" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 425
- - [17/Aug/2020:15:41:51] "POST /cart/success.do?JSESSIONID=SD10SL7FF4ADFF10967 HTTP 1.1" 200 2126 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-11" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 295
- - [17/Aug/2020:19:31:11] "GET /cart.do?action=addtocart&itemId=EST-12&productId=PZ-SG-G05&JSESSIONID=SD8SL1FF10ADFF12084 HTTP 1.1" 200 3361 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 452
- - [17/Aug/2020:19:31:12] "GET /cart.do?action=addtocart&itemId=EST-6&JSESSIONID=SD8SL1FF10ADFF12084 HTTP 1.1" 403 3811 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 409
- - [17/Aug/2020:19:31:14] "POST /product.screen?productId=PZ-SG-G05&JSESSIONID=SD8SL1FF10ADFF12084 HTTP 1.1" 200 1008 "http://www.buttercupgames.com/product.screen?productId=PZ-SG-G05" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 342
- - [17/Aug/2020:19:31:14] "GET /oldlink?itemId=EST-12&JSESSIONID=SD8SL1FF10ADFF12084 HTTP 1.1" 200 3277 "http://www.buttercupgames.com/product.screen?productId=DC-SG-G02" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 151
- - [17/Aug/2020:19:31:15] "GET /category.screen?categoryId=NULL&JSESSIONID=SD8SL1FF10ADFF12084 HTTP 1.1" 406 595 "http://www.buttercupgames.com/oldlink?itemId=EST-17" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 209
- - [17/Aug/2020:19:31:15] "GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD8SL1FF10ADFF12084 HTTP 1.1" 200 290 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 180
- - [17/Aug/2020:19:31:15] "POST /cart.do?action=addtocart&itemId=EST-26&productId=MB-AG-T01&JSESSIONID=SD8SL1FF10ADFF12084 HTTP 1.1" 200 944 "http://www.buttercupgames.com/product.screen?productId=MB-AG-T01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 270
- - [17/Aug/2020:19:31:16] "POST /cart.do?action=purchase&itemId=EST-26&JSESSIONID=SD8SL1FF10ADFF12084 HTTP 1.1" 200 1009 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-26&categoryId=TEE&productId=MB-AG-T01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 147
- - [17/Aug/2020:19:31:17] "POST /cart/success.do?JSESSIONID=SD8SL1FF10ADFF12084 HTTP 1.1" 200 3711 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-26" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 212
- - [17/Aug/2020:19:31:16] "GET /oldlink?itemId=EST-16&JSESSIONID=SD8SL1FF10ADFF12084 HTTP 1.1" 200 3120 "http://www.buttercupgames.com/oldlink?itemId=EST-16" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 708
- - [17/Aug/2020:19:31:17] "POST /category.screen?categoryId=SPORTS&JSESSIONID=SD8SL1FF10ADFF12084 HTTP 1.1" 200 2281 "http://www.buttercupgames.com/category.screen?categoryId=SPORTS" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 467
- - [18/Aug/2020:02:14:11] "GET /category.screen?categoryId=TEE&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 2720 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 512
- - [18/Aug/2020:02:14:11] "GET /cart.do?action=view&itemId=EST-12&productId=BS-AG-G09&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 596 "http://www.buttercupgames.com/product.screen?productId=BS-AG-G09" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 720
- - [18/Aug/2020:02:14:12] "GET /product.screen?productId=FS-SG-G03&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 580 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 139
- - [18/Aug/2020:02:14:13] "POST /cart.do?action=addtocart&itemId=EST-15&productId=FS-SG-G03&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 3162 "http://www.buttercupgames.com/product.screen?productId=FS-SG-G03" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 380
- - [18/Aug/2020:02:14:14] "POST /cart.do?action=purchase&itemId=EST-15&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 2450 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&categoryId=STRATEGY&productId=FS-SG-G03" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 614
- - [18/Aug/2020:02:14:14] "POST /cart/success.do?JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 1887 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-15" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 470
- - [18/Aug/2020:02:14:12] "GET /oldlink?itemId=EST-21&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 1380 "http://www.buttercupgames.com/product.screen?productId=MB-AG-T01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 296
- - [18/Aug/2020:02:14:13] "POST /product.screen?productId=DC-SG-G02&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 2124 "http://www.buttercupgames.com/oldlink?itemId=EST-13" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 790
- - [18/Aug/2020:02:14:14] "GET /product.screen?productId=FS-SG-G03&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 2543 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 824
- - [18/Aug/2020:02:14:15] "POST /cart.do?action=addtocart&itemId=EST-11&productId=FS-SG-G03&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 2775 "http://www.buttercupgames.com/product.screen?productId=FS-SG-G03" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 938
- - [18/Aug/2020:02:14:15] "POST /cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 2637 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-11&categoryId=STRATEGY&productId=FS-SG-G03" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 559
- - [18/Aug/2020:02:14:16] "POST /cart/success.do?JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 553 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-11" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 929
- - [18/Aug/2020:02:14:14] "GET /cart.do?action=changequantity&itemId=EST-11&productId=MB-AG-T01&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 3950 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-11&productId=MB-AG-T01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 812
- - [18/Aug/2020:02:14:15] "GET /oldlink?itemId=EST-6&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 1521 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 494
- - [18/Aug/2020:02:14:16] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD9SL7FF2ADFF14323 HTTP 1.1" 200 1470 "http://www.buttercupgames.com/product.screen?productId=PZ-SG-G05" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 481
